,id,product_id
106,acbd861f-c2e9-4989-b773-6fee279c6927,a9b06a08-adeb-4aea-9e73-86de843bf868
107,5aaeabeb-c9a5-4e10-8d33-945f629c7936,a9b06a08-adeb-4aea-9e73-86de843bf868
108,e1a9e3e0-3ab8-4285-a9a4-fef7bdce60aa,ab938f84-277f-40c5-8fec-f99f5e99abca
109,64f5799b-6d28-4d2b-93c7-c38f2cf36126,ab938f84-277f-40c5-8fec-f99f5e99abca
110,2b8f4ad7-b602-4871-aa5c-99172c50a10b,6fc2f8d0-9903-4ccc-bb23-adeaf8877f9a
111,3f7cc7c7-d398-4413-b150-4886059c07a4,6fc2f8d0-9903-4ccc-bb23-adeaf8877f9a
112,97b63122-7603-47eb-9d4d-1315a5f3a715,e9627aaa-9e25-4850-9d5b-aff72ce027b9
113,79eeb4b9-78a6-4e79-ac21-190a8e9f7845,e9627aaa-9e25-4850-9d5b-aff72ce027b9
114,af33f475-d9fa-422e-9192-92fda3d313b0,24758115-7347-4376-85b8-f386c59fae80
115,209f88b2-9eb7-4114-b6e0-15f1120f3da3,24758115-7347-4376-85b8-f386c59fae80
116,d916a727-c716-46c0-bca6-dc6c8390e2f0,755252d7-584b-4b9a-acff-4e19cfcd547b
117,ab130a6f-48bd-47fa-ac6f-68693d7dce81,8463c9dd-ef09-4bbe-beda-f3bf029d5ba8
118,b158c321-daba-4eef-8cfe-239e5e8b9dd1,87b441a3-f8dd-42f1-b4dc-7248017bcc0c
119,06b252ac-5df0-4c16-8532-b5db992e41f3,87b441a3-f8dd-42f1-b4dc-7248017bcc0c
120,00932b32-7a95-4d83-b057-db15313fab95,baa04038-d98b-4b7c-8644-2561f4864f55
121,c769d00d-c2cd-437a-ab9a-ea1897d4fb54,18c011af-5d69-4a0b-90eb-4d5beeb45fb9
122,4681da73-1c21-4708-9014-e976d06d8dd4,be51676c-44c7-4a3c-8c2f-83a5225b4c98
123,54f5c1cf-8bd2-465a-8163-82b6f0c61918,be51676c-44c7-4a3c-8c2f-83a5225b4c98
124,4f3b26c1-d0c3-4edd-814a-6d558d3eed12,2b33e8b4-7d4c-4bdf-9e67-d51e1493bae9
125,3b2289e0-e6d3-48ee-9254-982ea0602dd2,2b33e8b4-7d4c-4bdf-9e67-d51e1493bae9
126,c46416d0-0099-4bbe-b222-e6b69a5ff739,fda07c8b-e1dc-4667-b306-1e2de457d03a
127,e58c8b55-22e4-42f6-a1c4-5e7b25d5ce91,fda07c8b-e1dc-4667-b306-1e2de457d03a
128,31f8f52a-bde8-4a11-a669-93254b98e974,3bfe1612-5cd2-43b1-bd8f-5c84bdaefe62
129,e38cbbb7-27b8-4681-85cb-af5312f21fb5,3bfe1612-5cd2-43b1-bd8f-5c84bdaefe62
130,5d371614-2445-4ea3-b1d2-c47b72cbb0a3,c0681b4d-476e-4f2b-b8ed-e5c16bee7ffa
131,0121ff53-523a-4e8f-a01f-bbad24f1d244,c0681b4d-476e-4f2b-b8ed-e5c16bee7ffa
132,e248b551-698b-4df8-9be4-c7556456e108,e8e05c45-6cf3-4729-b46a-bf298f1d1163
133,2b7138e0-6465-46cd-ad55-14da0083079e,e8e05c45-6cf3-4729-b46a-bf298f1d1163
134,aedaa841-8340-4a2a-8636-7f06122c526a,c65426cf-1ec2-4a3e-99ce-f0889926d0e6
135,fa30946b-fc3f-4130-b2f1-2120ede6d03a,c65426cf-1ec2-4a3e-99ce-f0889926d0e6
136,6f9150db-160e-4cbb-b37a-c7487f0c5c97,749fbab4-7bf7-4552-8b8f-b52e5be9615b
137,4f9bff2b-407f-4d76-a831-ff656ae205bd,749fbab4-7bf7-4552-8b8f-b52e5be9615b
138,9d3a133e-06b4-49cd-88df-2ae722b6e585,cc519427-1f8e-415b-8a9a-78e9c44043c2
139,f0529289-6444-4b26-88ee-37ecdfbd7856,cc519427-1f8e-415b-8a9a-78e9c44043c2
140,4ca805aa-e556-4c4c-b921-39a1ce0559fc,1a4cd71a-5e33-4928-9418-447ec1bf9803
141,0134d871-1c94-4394-904b-967ad1b67c62,d52dc4c2-7b23-4375-9137-e323dcd68b66
142,df28461f-c61c-4e8a-a2ff-8e33812d721b,d52dc4c2-7b23-4375-9137-e323dcd68b66
143,764719da-a424-486c-85a6-ebfa43d99a8d,bb2d6f6a-a212-4764-ab65-4e2e041d1487
144,ceffb4e5-a0ef-4646-8a81-c745ea8b28a2,bb2d6f6a-a212-4764-ab65-4e2e041d1487
145,281c3962-b524-4858-8d60-98c91a126c64,59e09920-9fcb-4ca2-b1fd-f056f12fa839
146,22decd97-ff97-420d-a9bf-375bf7435419,8d6fd295-4fed-4687-a55b-bddfb236b388
147,7b5b5705-b600-4f44-a4d9-6cadc4778145,8d6fd295-4fed-4687-a55b-bddfb236b388
148,8f8aaf83-1b13-4a59-b505-adc3d7066c6a,248ba22c-0329-4132-aa33-0036b35d9884
149,082c1abd-d4f2-4ddf-8f62-f81c7c6f07bc,e0fc0443-7cea-43a9-8446-f3c0ea7fd2d9
150,231b667b-a40b-4f6d-9f4d-1e6ca6a9b85d,ca4f0b85-219e-44e3-8e19-7b4425a2ffc4
151,76ed83cb-3a6f-442c-bec4-11e9ed8abc47,ca4f0b85-219e-44e3-8e19-7b4425a2ffc4
152,3b2d5a07-1534-4de7-a284-a045e835b256,42a88d02-fd52-4b6c-9206-4aba52c8aad5
153,00323b65-14e9-4253-bd6d-0cc7c09e3ff2,42a88d02-fd52-4b6c-9206-4aba52c8aad5
154,1f153016-3ff8-4e0c-8a55-7961f7cd0a35,156bc071-9bb5-43d0-a7f7-9b035f2ac7d7
155,16473908-55f0-499b-93f4-212b25aa5098,156bc071-9bb5-43d0-a7f7-9b035f2ac7d7
156,a40997ac-4ee5-4a73-b71c-3d60c4281a6d,36236122-ebe2-49a1-af27-6d6c1b74b2e9
157,03fa2ba0-696b-4fbd-9e7e-545f39ae9062,36236122-ebe2-49a1-af27-6d6c1b74b2e9
158,f937b965-cb24-4e4f-8b51-7736b55dac65,5174e646-cbce-4810-b62f-a72de1b4845f
159,b08d0b38-8a13-4d47-a20e-18e66b79ed5c,5174e646-cbce-4810-b62f-a72de1b4845f
160,56d2a979-eea0-48d5-82ad-bed9e8e85e81,ba308928-c5a4-4af8-9590-869a826b6729
161,6fe426a2-1604-4cba-b636-cfc43a154058,ba308928-c5a4-4af8-9590-869a826b6729
162,9ce643ee-3fe6-416f-b70f-29902ba0b21c,0ceb9404-0ce0-42d9-89f9-70f85e02f4b3
163,bbd855aa-e47f-4f52-beac-6cfd2eed2ac8,0ceb9404-0ce0-42d9-89f9-70f85e02f4b3
164,0de3e2ff-7814-40e5-8e5b-86aa8010dc6a,4d7b3a53-a8f1-40a0-8102-23cf2d6a5da9
165,0eb928af-4de7-4f2d-b717-4c66bf31ce8d,4d7b3a53-a8f1-40a0-8102-23cf2d6a5da9
166,0568a678-1b44-48de-a904-0247f694e5b7,cf4327db-88d8-4ca0-abf8-d95d43dbc5ec
167,cb4150ee-267c-4c42-9805-885a6ab986c7,cf4327db-88d8-4ca0-abf8-d95d43dbc5ec
168,56a39a46-ab42-4cf6-9abc-031edd509cbd,e7f11b31-6ac7-480c-b769-03f24322be72
169,91808deb-7bfe-46e8-ac0c-a5f2c6266b81,e7f11b31-6ac7-480c-b769-03f24322be72
170,18394546-e5af-47f0-bb4b-4e503595521a,deec7300-f98f-4480-9249-f3a2dd031566
171,49a16c1e-b5e6-4521-bf81-c7dec4d56dbe,deec7300-f98f-4480-9249-f3a2dd031566
172,6deb4df5-f159-4038-b2d4-143420565576,fe8c646d-1c59-46cb-a9d4-e193e000eb8d
173,41ee22c5-17ca-45f8-bed8-193a5ab8f0cc,fe8c646d-1c59-46cb-a9d4-e193e000eb8d
174,b56d37a0-dfaa-42cf-9e7a-f59e11d336f3,027ffeb7-ab6d-42ce-a772-d82507bbcdc7
175,51270c1b-bca9-4195-811a-4b573a12b7dc,027ffeb7-ab6d-42ce-a772-d82507bbcdc7
176,e2201cd3-94f2-4b2d-b2dc-4d7aced8e6aa,2662f639-69ea-4061-ad53-542a97df747e
177,3fad4eac-5b77-47bb-b9e1-228fef057de3,2662f639-69ea-4061-ad53-542a97df747e
178,fb3318d3-4ea6-447a-8f48-2cd88c0148fc,3ed8e9c8-5a76-4210-9705-dc58889bd3c3
179,ddc312c0-dbd7-4989-8d11-e2e458ac8db2,3ed8e9c8-5a76-4210-9705-dc58889bd3c3
180,21a3342b-efc1-48cf-b7f0-bcefab9b3934,c7b4ad55-a784-4bb9-ac71-465afa619b62
181,131d8101-8664-472e-9d4e-99128f7354fc,c7b4ad55-a784-4bb9-ac71-465afa619b62
182,20d2760f-ad06-48cd-9ceb-01c1ed4439da,29bc0742-535a-4cde-90e0-0fa342b93272
183,3bc09d7c-7621-4025-b21a-932a9f992794,131896e7-78c3-4c4a-b059-99798f3c57c4
184,dd127bee-3f9a-470c-8117-b91f863178f1,131896e7-78c3-4c4a-b059-99798f3c57c4
185,e830a578-dccd-4946-a344-12645ad03f1d,2ed6f37d-73d9-457b-9810-5e7f2e0227c0
186,3d4f4290-ac5c-4198-a98f-0f395aa316e9,a3c134e3-b7a0-4f9a-a85b-89c414505ac6
187,3cc01956-25ba-4f40-bbba-5b1932a7c082,c1f6b8cd-f3a4-47b0-a208-3af55e4fd262
188,a9bee305-9ca3-494c-9095-a5564e373a93,b9948ebc-3fa0-4424-b6d7-09937fab9661
189,ad4df2de-75c2-4276-9149-fe9770f892bb,b9948ebc-3fa0-4424-b6d7-09937fab9661
190,e338f029-0a78-4fd5-ae3e-ea6615ad16d0,ee5b1c61-d8ab-4479-9950-e2f9863516f9
191,ff22f730-fc67-4b9a-be57-2bc69abf9876,ee5b1c61-d8ab-4479-9950-e2f9863516f9
192,b3c7d6d4-6baf-4715-aa40-f0146085dfb2,0063bdb3-1111-4e24-9b10-d5ffe3d7b936
193,267bc8b0-1f43-471e-8ba4-e171f63d5547,0063bdb3-1111-4e24-9b10-d5ffe3d7b936
194,965ffa94-c5b4-4ee6-85cc-272a53a278ff,72667544-34fe-4ab7-84d6-3dabb1a480a5
195,d0b49755-da65-4868-914c-12267fc0eed7,72667544-34fe-4ab7-84d6-3dabb1a480a5
196,7939556a-2176-41b4-bf14-36e9f2f700d6,3c2cf664-1675-45f0-a930-f587bb29bcfd
197,8c40f1f4-94be-402e-9e8d-d654899eaaa8,35b98414-bbfa-43f3-aa29-fd541e5e9c31
198,e2fcf7cb-07ec-41e9-a18a-45d83aac01d1,35b98414-bbfa-43f3-aa29-fd541e5e9c31
199,0474063c-bfd2-4dbd-82ef-698c10875de5,30c95ba5-af48-4f77-a3ae-57eae0b34676
200,11a6f1f2-9e8b-4b9d-93e9-7f7bb0cb67d4,30c95ba5-af48-4f77-a3ae-57eae0b34676
201,01f600e5-7e05-4c60-9259-1670e6b31bb4,fc4f2a43-62cc-42c1-aa8e-3fa1e78cbc12
202,a1a60d57-3871-4d88-8fa7-17f112d20ffa,fc4f2a43-62cc-42c1-aa8e-3fa1e78cbc12
203,516eecc6-cb68-4321-a91c-ad45ad9a2ac6,45209fb7-6be9-44d3-b7cb-c6787718b8ba
204,49bb9f73-2ddd-40d9-a5c8-72d01718bde7,45209fb7-6be9-44d3-b7cb-c6787718b8ba
205,085159d3-fbc4-4be3-99af-4b169dff2841,c50e96f8-80bd-4118-8101-6f10f42b9033
206,8299e5e0-2a03-44bb-96b4-839bb035c358,c50e96f8-80bd-4118-8101-6f10f42b9033
207,3137afec-fbe4-4532-9ed3-84091d31ce70,57cbabe3-aac1-459b-9843-cdcee15eca7e
208,b47a4c9d-94b8-48b7-8fba-b382f8892563,57cbabe3-aac1-459b-9843-cdcee15eca7e
209,53459dff-4ca3-4741-99db-f4804be56739,c96768fb-3bda-4ecc-9d13-ebef87ff09ee
210,d254e7e1-16f1-4892-8da4-a1dbd496e48f,c96768fb-3bda-4ecc-9d13-ebef87ff09ee
211,d2101018-b806-40c5-a650-2de9d1e948bd,3941347f-4632-4f9f-97d4-2237f620aedd
212,2df9d988-2a70-4c11-9d8d-b6518ecfb601,4ee8791a-bdc9-4238-b95d-be210392198a
213,c59885ca-e124-4f26-a94b-dfbe3f267fc9,4ee8791a-bdc9-4238-b95d-be210392198a
214,456372c5-c213-426a-ab90-fcfeb08ff7d6,32f8733a-7fd4-4913-9dbf-701bede9123f
215,9aa5f8e9-0570-4554-9cf8-59fdc04866cc,32f8733a-7fd4-4913-9dbf-701bede9123f
216,56581895-fe1c-4e90-9eae-62b5062861d5,925cc9d2-5348-4cf2-9b7c-bc6aa571be9d
217,4d0ea3f3-b6cf-46fe-870e-20c628152343,733f7af1-82bc-43d8-acea-dd4df9f2b4eb
218,94377c06-05d8-417f-b827-b262dd8327f1,733f7af1-82bc-43d8-acea-dd4df9f2b4eb
219,63f9d36a-9e4c-44cc-9db9-db0d87637730,ecdc569c-16ec-4698-8b77-56082a392063
220,a835623f-e780-4a81-a63f-9f17145ccda9,ecdc569c-16ec-4698-8b77-56082a392063
221,085c97dc-f74f-47f2-a610-19c3273b5acb,6fc519ce-d549-4e75-a5ea-f4b5a2c57035
222,9105867a-502e-4f8e-8cd8-0674b416d34a,6fc519ce-d549-4e75-a5ea-f4b5a2c57035
223,06bcccb2-28d6-421d-a27a-230ddae3df9f,634715f1-f0a7-4fd9-8370-a51cbf237eb3
224,01824ead-8655-4ce9-aa62-88f3346af33b,634715f1-f0a7-4fd9-8370-a51cbf237eb3
225,0a6f5340-dce5-4d5c-831b-886686123931,8ac1f5bd-26cf-42bc-9277-cdb557a6bd19
226,1a450d2a-9741-4df3-9f3a-90760a5afaab,8ac1f5bd-26cf-42bc-9277-cdb557a6bd19
227,9a766539-f637-4f98-b898-42cad6e66201,bf9fe0fb-d8b8-41da-8490-befcdd8e81bd
228,d687e7e3-d265-49b5-944c-2edcf1a3a032,bf9fe0fb-d8b8-41da-8490-befcdd8e81bd
229,2450d97c-a1c7-4f72-bcfb-5fca9c80f397,b0878797-31cc-4e09-aead-2f8aa998372c
230,6b0f80d1-6b0c-48e5-8d10-61c204b86830,b0878797-31cc-4e09-aead-2f8aa998372c
231,9a16c498-8dba-4be1-9ac7-7da438300e7f,377459a9-f89e-4d38-8918-b25213f7e93d
232,b4896e62-13ee-44c3-80a0-f7a7145ae6b7,377459a9-f89e-4d38-8918-b25213f7e93d
233,40ca5d20-50d5-4404-94ad-6f69bdd10a46,69ac274f-772c-4cfb-a9aa-f0c377e7537e
234,4bee0107-a545-48ad-9ef9-7c9b3123b819,69ac274f-772c-4cfb-a9aa-f0c377e7537e
235,741eec9c-666d-4a23-8ce8-c7bd201e7060,c02095fb-36ee-41ad-a451-60a29d8868f7
236,e6af9d91-eccd-40a8-8bc4-7a8c153a64dd,e563e208-45a1-4bca-b408-9578aa94faac
237,3126659a-2e6f-44d7-8264-8413075e3cfd,6597c07c-3a34-446f-8280-51b3d9677f88
238,3a800f5b-55d1-402d-9bc3-1f00e6d3b533,6597c07c-3a34-446f-8280-51b3d9677f88
239,fddb6e81-ebb9-4837-8782-031c0a8444b7,0941df0d-96b8-4bc6-a700-a34c453b26d1
240,58aabb34-0263-4129-b45b-41ff468c8756,0941df0d-96b8-4bc6-a700-a34c453b26d1
241,ae403af2-211c-4bd1-9d07-fff61304866e,0c6e4d0a-5439-46cf-b285-b63d9cf5f515
242,a864b242-100a-43e1-b1b6-da3426ac1de9,0c6e4d0a-5439-46cf-b285-b63d9cf5f515
243,1623bc01-0992-4a2a-81b5-3be8daae4ba3,8a565708-7beb-4ed1-bc2b-7cf972838d9f
244,68335328-6f70-4fb3-8a15-29f384a0bc79,46b81537-40a4-4ca1-b153-46f4a1ea3a41
245,6e6043e4-b617-4c7f-b227-58b43fdca6af,90193673-3cdf-47ef-a8ca-0482ea5dd806
246,78591ec6-1200-417d-a9f7-ba5825bfe148,11dfb402-e03c-44a6-856d-4991d6b6b852
